Date,MXN,Yr,DoM,MoY,sin_DoY,cos_DoY,Ave Monthly USD FX Rate,Inflation (CPI) %,Deposit Interest Rate %,Lending Interest Rate %,Exports(USD),Imports (USD),NY.GDP.MKTP.CD,Real Interest Rate(%),Foreign Exchange Reserves(%),M2 Multiplier Growth (%),M2/Reserves,REED 12mth std dev,Domestic Credit to GDP,Trade Openness,Portfolio Investments(USD),Umemployment rate(%),Current Account(%GDP),FDI(%GDP),Total Debt(USD),Short Term Debt(USD),Capital Formations(USD),Gov Consumption Expendature (%GDP),GDP % Growth,MXN_30_ave,MXN_60_ave,MXN_90_ave,MXN_30_pred
1994-04-07,3.363,1994,7,4,0.9966589017541702,-0.08167639533042241,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.2945833333333336,3.2005366666666664,3.1699011111111113,3.3341399999999997
1994-04-08,3.3642,1994,8,4,0.9951053111006976,-0.09882013873287143,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3027900000000003,3.204673333333333,3.172681111111111,3.332
1994-04-11,3.3654,1994,11,4,0.9886775902323405,-0.1500553983446526,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3079699999999996,3.208946666666667,3.1755188888888894,3.329353333333333
1994-04-12,3.365,1994,12,4,0.9859481499638304,-0.16705162550211924,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3133033333333333,3.2132050000000003,3.178402222222222,3.327186666666667
1994-04-13,3.3662,1994,13,4,0.9829265519799822,-0.18399835165768005,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.31901,3.217541666666667,3.1813177777777777,3.32548
1994-04-14,3.3666,1994,14,4,0.9796136916454901,-0.20089055513063506,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.32523,3.221843333333333,3.1842133333333327,3.32376
1994-04-15,3.3645,1994,15,4,0.9760105506323683,-0.21772323039653177,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3287133333333334,3.2261516666666665,3.1871022222222223,3.3226766666666663
1994-04-18,3.368,1994,18,4,0.9634705485641488,-0.2678143051621742,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3326466666666668,3.2305183333333334,3.1900133333333334,3.3214099999999998
1994-04-19,3.3686,1994,19,4,0.9587178169872964,-0.2843591872810034,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.336766666666667,3.2348866666666667,3.19294,3.31979
1994-04-20,3.369,1994,20,4,0.9536809966304457,-0.30081980763566735,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.340633333333334,3.23927,3.1958555555555552,3.3183233333333333
1994-04-21,3.3694,1994,21,4,0.9483615800121715,-0.3171912885891061,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3444133333333337,3.2436599999999998,3.1987711111111112,3.3170100000000002
1994-04-22,3.3698,1994,22,4,0.9427611433904207,-0.3334687789181868,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3464066666666668,3.248065,3.20158,3.316683333333333
1994-04-25,3.359,1994,25,4,0.9242907221930933,-0.3816892202666588,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.348873333333333,3.252265,3.204293333333333,3.316616666666667
1994-04-26,3.31,1994,26,4,0.9175836260593937,-0.39754281428255595,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3493733333333333,3.2556616666666667,3.2064822222222222,3.31835
1994-04-27,3.273,1994,27,4,0.9106046300942162,-0.4132786077829042,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.348806666666667,3.258461666666667,3.208326666666667,3.3214166666666665
1994-04-28,3.28,1994,28,4,0.9033558023246845,-0.4288919379124835,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.347806666666666,3.2613616666666667,3.2102600000000003,3.3245333333333336
1994-04-29,3.28,1994,29,4,0.895839290734909,-0.4443781781046132,3.3536,19.2944107364196,15.6,20.58,4655100000.0,6359792100.0,527813238126.278,1.2855892635803983,3.3162298206344594,1.496232478330195,6.257677036021367,3.2878305769472838,0.3309962423327565,0.020868919732105532,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3469066666666665,3.264278333333333,3.212193333333334,3.3276333333333334
1994-05-02,3.27,1994,2,5,0.8717063187093218,-0.4900286664290592,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3459066666666666,3.2670283333333336,3.2139711111111113,3.3308999999999997
1994-05-03,3.31,1994,3,5,0.8631421280499114,-0.5049610547215204,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.345406666666667,3.270445,3.2161933333333335,3.3328333333333333
1994-05-04,3.312,1994,4,5,0.854322169749827,-0.5197438121555155,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3448066666666665,3.273895,3.2183822222222225,3.3346
1994-05-06,3.32,1994,6,5,0.8359254794186372,-0.548842958284719,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.344473333333333,3.2774750000000004,3.2207155555555556,3.3363333333333336
1994-05-09,3.338,1994,9,5,0.8064799463209448,-0.5912614448635781,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3444900000000004,3.2813533333333336,3.2233044444444445,3.3375666666666666
1994-05-10,3.335,1994,10,5,0.7961828637826158,-0.6050560696488488,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.343703333333333,3.2851700000000004,3.225848888888889,3.339
1994-05-11,3.325,1994,11,5,0.7856498550787147,-0.6186714032625031,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3425433333333334,3.2888366666666666,3.2282822222222225,3.3411666666666666
1994-05-12,3.33,1994,12,5,0.7748840413670407,-0.6321034111873487,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3418766666666664,3.2925699999999996,3.2307266666666665,3.343166666666667
1994-05-13,3.322,1994,13,5,0.7638886127905428,-0.6453481132295501,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3405766666666667,3.2961866666666664,3.2331044444444443,3.3455999999999997
1994-05-16,3.33,1994,16,5,0.7295575540864875,-0.6839194216246106,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.33941,3.299936666666667,3.2355711111111107,3.3476333333333335
1994-05-17,3.331,1994,17,5,0.717676913675962,-0.6963762255968722,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.338356666666667,3.303703333333333,3.2379155555555554,3.3495666666666666
1994-05-18,3.334,1994,18,5,0.705583610107178,-0.7086266782644596,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3373899999999996,3.30752,3.2404433333333333,3.3517666666666672
1994-05-19,3.316,1994,19,5,0.6932812268869777,-0.7206671495538609,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.335823333333333,3.3110283333333332,3.2427766666666673,3.3544
1994-05-20,3.3125,1994,20,5,0.6807734094770161,-0.7324940716135789,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3341399999999997,3.314361666666666,3.2450711111111117,3.357316666666667
1994-05-23,3.3,1994,23,5,0.6420547132365637,-0.766658819300159,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.332,3.317395,3.2471155555555553,3.36051
1994-05-24,3.286,1994,24,5,0.6287628145958344,-0.7775971469736269,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.329353333333333,3.318661666666667,3.249082222222222,3.364476666666667
1994-05-25,3.3,1994,25,5,0.6152845999633276,-0.7883050558305255,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.327186666666667,3.320245,3.2511988888888887,3.3679766666666664
1994-05-26,3.315,1994,26,5,0.6016240632249226,-0.7987793728863649,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.32548,3.322245,3.2535211111111106,3.3709766666666665
1994-05-27,3.315,1994,27,5,0.5877852522924732,-0.8090169943749473,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.32376,3.3244949999999998,3.2558155555555555,3.373893333333333
1994-05-31,3.332,1994,31,5,0.5307300481619334,-0.8475409228928311,3.312,19.3876320328518,17.86,22.68,5096700000.0,6917633700.0,527813238126.278,3.2923679671481985,3.2819563339287843,0.6933932985593083,6.446839768282377,3.389858975336153,0.33818265574837786,0.022762471329159047,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3226766666666663,3.3256950000000005,3.2583266666666666,3.3763266666666665
1994-06-01,3.33,1994,1,6,0.5160623910158528,-0.8565509959010036,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3214099999999998,3.3270283333333333,3.260815555555556,3.37876
1994-06-02,3.32,1994,2,6,0.5012418134457758,-0.865307254363206,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.31979,3.328278333333333,3.263187777777778,3.3815266666666663
1994-06-03,3.325,1994,3,6,0.48627270710868997,-0.8738071036110808,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3183233333333333,3.3294783333333333,3.2656211111111113,3.384193333333333
1994-06-06,3.33,1994,6,6,0.440518784350495,-0.8977433935342337,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3170100000000002,3.3307116666666663,3.2681099999999996,3.386593333333333
1994-06-07,3.36,1994,7,6,0.42500033996955416,-0.9051931898913974,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.316683333333333,3.3315449999999998,3.270937777777778,3.3881066666666664
1994-06-08,3.357,1994,8,6,0.4093559588156213,-0.9123747579707273,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.316616666666667,3.332745,3.273715555555555,3.3896566666666668
1994-06-09,3.362,1994,9,6,0.39359027665646673,-0.9192859697186104,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.31835,3.3338616666666665,3.2765577777777777,3.39109
1994-06-10,3.365,1994,10,6,0.3777079652039649,-0.9259247771938498,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3214166666666665,3.335111666666667,3.2794466666666664,3.3924066666666666
1994-06-13,3.3735,1994,13,6,0.3294084822245304,-0.9441875088341993,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3245333333333336,3.3361700000000005,3.2824188888888886,3.39355
1994-06-14,3.373,1994,14,6,0.3131070409358269,-0.9497178427914316,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3276333333333334,3.3372699999999997,3.2853966666666667,3.39465
1994-06-15,3.368,1994,15,6,0.29671281927349075,-0.9549667548552551,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3308999999999997,3.3384033333333334,3.288318888888889,3.3956500000000003
1994-06-16,3.368,1994,16,6,0.28023067519921585,-0.9599326896597447,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3328333333333333,3.33912,3.2912411111111113,3.3968833333333333
1994-06-17,3.365,1994,17,6,0.26366549272800704,-0.9646141756912435,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3346,3.3397033333333335,3.29413,3.3980666666666663
1994-06-20,3.372,1994,20,6,0.21352091543979612,-0.9769384927771817,3.3607,19.484640487023,17.48,21.48,5316000000.0,7262620200.0,527813238126.278,1.995359512977,3.1063070828241366,-0.2955084340215963,6.692842316864232,3.7696597559540472,0.3432176494466595,0.02383157391931613,,,-1.4164044135269287,0.6220723094509538,,,114393972623.033,9.46682590944767,5.407473992951428,3.3363333333333336,3.340403333333333,3.2970944444444443,3.3985333333333334
